age,selling_price,km_driven,mileage,engine,max_power,seats
8,350000,84784,24,1120,70,5
10,265000,130376,23.2,1248,73.94,5
5,625000,72000,13.93,2179,138.03,7
14,245000,127000,16.8,1493,110,5
8,395000,120000,25.2,1248,74,5
8,490000,100000,24.4,1120,71,5
4,955000,40000,24.52,1248,88.5,7
9,525000,110000,23.4,1248,74,5
5,550000,30000,20.3,1199,84,5
8,200000,120000,19.1,1405,70,5
5,500000,15000,18.16,1196,86.8,5
6,825000,33500,23.65,1248,88.5,5
10,250000,70000,17.21,1493,100,7
7,600000,10000,18.16,1197,78.8,5
4,1325000,22053,16.36,2179,120,7
6,770000,50000,18.49,1493,100,7
11,415000,78432,16.52,1991,123.7,5
11,825000,125000,14.66,2199,194.3,7
4,530000,80000,26.1,1498,99.23,5
16,425000,270000,12.8,2494,102,8
10,310000,50000,19.4,1198,86.8,5
5,390000,20000,23.84,1199,84,5
6,700000,30000,15.29,1591,121.3,5
12,200000,70000,19.81,1086,68.05,5
9,1050000,7200,12.99,2494,100.6,8
8,580000,97000,26,1498,98.6,5
8,200000,60000,21.1,814,55.2,5
9,245000,25000,18.2,1199,84.8,5
12,210000,94000,20.36,1197,78.9,5
17,50000,90000,15.4,1590,94,5
10,700000,50000,12.12,2231,184,7
3,660000,35000,22.95,1248,74,5
7,630000,117500,17.4,1497,117.3,5
10,950000,78500,15.1,2179,140,7
4,740000,8000,18.6,1197,81.83,5
5,570000,25000,18.12,1196,86.8,5
10,450000,60000,22.32,1582,126.32,5
3,390000,10000,22.5,999,67,5
13,180000,70000,14.2,1597,92,5
7,130000,60000,25.4,624,37.48,4
16,270000,70000,17.7,1497,78,5
25,60000,25000,16.1,796,37,4
16,170000,90000,13.9,1599,103.2,5
7,978999,90000,19.67,1582,126.2,5
4,490000,25000,23.84,1199,84,5
10,280000,60000,23.5,1498,88.7,5
4,390000,25000,23.84,1199,84,5
9,170000,60000,22.74,796,47.3,5
14,45000,70000,18,995,62,5
6,640000,80000,24.52,1248,88.5,7
7,650000,110000,15.4,2523,75,9
9,500000,115717,12.05,2179,120,9
14,90000,110000,17.7,1399,68,5
8,480000,70000,15.05,2179,147.9,7
3,630000,4000,21.21,1197,81.8,5
11,250000,50000,20.36,1197,78.9,5
6,330000,70000,18.9,1197,82,5
13,180000,70000,20.36,1197,78.9,5
12,210000,50000,18.5,1197,80,5
6,550000,55000,26.59,1248,74,5
2,950000,5000,17,1198,108.5,5
9,430000,100000,15.96,2523,62.1,7
8,348000,23000,20.36,1197,78.9,5
8,196000,60000,22.74,796,47.3,5
12,150000,70000,18.9,1061,67,5
13,150000,60000,18.9,1061,67,5
3,1250000,100000,14.1,2179,153.86,7
7,600000,90000,20.77,1248,88.76,7
12,65000,26432,25.4,624,37.48,4
6,220000,46702,16.8,796,34.2,8
6,220000,46706,16.8,796,34.2,8
16,110000,53523,16.84,1193,64.4,5
10,175000,56365,25.44,936,56.3,5
11,160000,49563,16.2,995,62.1,5
18,65000,56432,16.1,796,37,4
20,60000,52365,16.1,796,37,4
15,120000,53512,19.7,796,46.3,5
9,1000000,40000,11.18,2696,184,7
12,220000,46533,18.9,998,67.1,5
14,114999,58632,14,796,35,5
6,850000,80000,16,2179,140,7
6,750000,70000,24.52,1248,88.5,7
5,265000,90000,23.01,999,67,5
8,450000,110000,14.09,1596,99.6,5
9,225000,90000,17.21,1493,100,7
7,1125000,70000,15.4,2179,120,7
13,270000,80000,16.6,1197,85,5
15,130000,78000,19.7,796,46.3,5
5,660000,45000,16.5,1493,70,7
7,240000,50000,23.95,998,67.05,5
5,275000,58000,24.7,796,47.3,5
10,750000,120000,12.8,2494,102,8
15,65000,30000,14.7,1150,76,5
5,850000,162000,14.1,2179,147.94,7
6,300000,50000,26.6,998,58.16,5
4,555000,25000,18.6,1197,81.83,5
7,825000,60000,15.4,1997,120,7
12,150000,70000,13.45,1086,62.1,5
13,185000,138000,19.3,1248,73.9,5
12,180000,70000,20.36,1197,78.9,5
12,160000,48000,19.7,796,46.3,5
10,500000,110000,11.4,2953,153.86,7
8,375000,88000,25.2,1248,74,5
7,900000,68000,12.99,2494,100.6,7
5,459999,70000,18.9,1197,82,5
8,480000,80000,20.45,1461,83.8,5
9,320000,100000,22.9,1248,74,5
9,370000,96000,22.9,1248,74,5
20,75000,30000,17.3,993,60,5
6,400000,60000,23.2,1248,73.94,5
8,425000,65000,25.2,1248,74,5
8,325000,48000,23.1,998,67.04,5
6,350000,65300,18.9,1197,82,5
4,600000,40000,18.6,1197,81.83,5
10,120000,60000,25.44,936,57.6,5
10,200000,70000,20.92,998,67.1,5
14,100000,70000,19.7,796,46.3,5
8,350000,70000,24,1120,70,5
16,85000,150000,19.7,796,46.3,5
3,399000,10000,23.95,998,67.05,5
8,580000,56000,22.32,1582,126.3,5
5,290000,30000,22.7,799,53.64,5
8,380000,50000,18.9,1197,82,5
12,200000,120000,20,1399,68,5
4,390000,40000,26.6,998,58.16,5
5,500000,27500,18.9,1197,81.86,5
10,520000,73000,20.77,1248,88.76,7
5,650000,75000,26.59,1248,74,5
4,380000,5000,23.01,999,67,5
12,275000,50000,26.2,998,58.2,5
7,520000,70000,26.59,1248,74,5
7,610000,60000,26.59,1248,74,5
18,85000,110000,18.9,998,67.1,5
9,490000,95000,20.46,1461,83.8,5
7,229999,34000,21.1,814,55.2,5
7,411000,25000,18.9,1197,82,5
3,362000,120000,21.94,1196,61.7,5
8,550000,31000,23.59,1364,67.06,5
4,459999,70000,26.6,998,58.16,5
11,190000,47000,18.5,1197,85.8,5
3,499000,5000,20.3,1086,68,5
4,358000,44000,15.37,1196,73,7
10,278000,120000,23.59,1364,67.1,5
8,320000,39395,21.2,1248,75,5
9,580000,67000,20.4,1461,108.5,5
3,1300000,20000,17.4,1497,117.6,5
4,825000,40000,25.8,1498,98.6,5
18,170000,120000,13.4,1794,125,5
8,1700000,80000,12.55,2982,168.5,7
4,490000,7000,20.3,1086,68,5
4,1050000,15000,16,2179,140,7
6,210000,50000,18.6,1199,76.8,5
6,1250000,30000,15.4,2179,120,7
10,320000,120000,22.9,1248,74,5
10,400000,64000,16.52,1991,123.7,5
9,320000,120000,23.2,1248,73.94,5
10,600000,85000,21.43,1364,87.2,5
10,275000,50000,20.92,998,67.1,5
13,170000,59000,19.7,796,46.3,5
10,155000,98000,25.44,936,57.6,5
7,620000,140000,20.45,1461,83.8,5
5,530000,50000,18.9,1197,81.86,5
7,550000,40000,23.59,1364,67.04,5
8,600000,90000,26,1498,98.6,5
8,649000,117000,15.1,2179,140,7
8,625000,90000,26,1498,98.6,5
12,125000,70000,16,995,63,5
13,305000,230000,13.58,2499,72.4,9
12,285000,155000,15.5,1586,103.3,5
7,600000,60000,13.49,2179,138.03,5
6,426000,110000,18.15,1198,82,6
12,180000,120000,17,1405,71,5
11,400000,100000,22.32,1582,126.32,5
12,120000,40000,18.6,1199,79.4,5
10,300000,110000,21.12,1248,88.8,5
11,190000,92500,20.92,998,67.1,5
5,310000,20000,24.7,796,47.3,5
3,380000,15000,25.17,799,53.3,5
3,740000,14000,16.5,1493,70,7
6,260000,35000,22.7,799,53.64,5
5,320000,32000,23.95,998,67.05,5
9,211000,90000,26.6,998,58.16,5
4,650000,35000,22,1197,81.8,5
5,651000,32500,28.4,1248,74.02,5
3,380000,14000,23.95,998,67.05,5
8,160000,70000,25.44,936,56.3,5
3,1270000,20000,17,1591,121.3,5
11,300000,300000,26.2,998,58.2,5
7,405000,100000,25.2,1248,74,5
7,850000,64800,15.1,2179,140,7
5,680000,90000,16.5,1493,70,7
8,426999,80000,19.1,1197,82,5
7,525000,248000,24.8,1396,88.7,5
8,1019999,60000,12.99,2494,100.6,7
17,245000,120000,12.8,2494,102,8
7,869999,120000,22.7,1582,126.2,5
12,160000,66444,26.2,998,58.2,5
6,700000,86000,24.3,1248,88.5,5
10,300000,90000,21.64,1461,84.8,5
15,175000,218463,12.9,1799,130,5
10,960000,153000,12.8,2494,102,8
8,525000,70000,16.55,2498,105,6
7,345000,60000,24,1120,70,5
7,390000,50000,18,1198,86.7,5
7,275000,20000,20.63,1198,67,5
8,310000,35000,18.2,1199,82.4,5
5,500000,20000,18.9,1197,81.86,5
9,200000,70000,22.1,1248,76.9,5
4,650000,53000,20.14,1498,88,5
4,1031000,60000,25.6,1498,97.9,5
4,330000,70000,20.3,998,68.05,5
3,399000,4000,20.3,1086,68,5
10,250000,103000,20.36,1197,78.9,5
5,600000,20000,24,1186,73.97,5
9,375000,77000,22.9,1248,74,5
10,375000,90000,20.54,1598,103.6,5
9,445000,87185,22.32,1582,126.3,5
19,55000,167000,18.9,998,67.1,5
6,611000,77000,22.54,1396,88.73,5
8,459999,110000,24.8,1396,88.7,5
11,275000,120000,17.8,1399,68,5
11,185000,170000,11.88,1086,62.1,5
10,390000,100000,22.32,1582,126.32,5
15,72000,40000,18,995,62,5
15,90000,50000,17.88,1396,52.8,5
7,500000,125000,23.59,1364,67.05,5
11,200000,137000,26.2,998,58.2,5
3,1575000,18000,15.1,2179,152.87,7
7,511000,30000,18.9,1197,82,5
13,150000,55000,14.6,1368,88.7,5
2,1500000,40000,10.75,2694,163.7,8
9,185000,80000,22.74,796,47.3,5
4,550000,30000,21.4,1197,83.1,5
5,325000,3564,23.95,998,67.05,5
7,525000,80000,26.59,1248,74,5
4,1050000,13000,17,2200,139.01,7
10,300000,120000,25,1396,69,5
11,120000,90000,18.6,1199,79.4,5
5,2625000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
11,170000,50000,17.92,1086,62.1,5
12,320000,42000,23.03,1396,69,5
6,350000,17000,23.1,998,67.04,5
4,500000,40000,22,1197,81.8,5
13,135000,137000,17,1405,70,5
4,340000,20000,25.17,799,53.3,5
2,330000,70000,18.9,1197,81.86,5
11,350000,48756,15.5,1586,103.3,5
7,1850000,30000,12.55,2982,168.5,7
6,400000,110000,24.4,1120,71,5
8,325000,80322,17.8,1399,67,5
7,1000000,35000,15.4,1997,120,7
5,850000,110000,15.4,2523,75,7
10,350000,70000,21.5,1248,88.8,5
5,2625000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
7,550000,120000,24.5,1498,98.6,7
7,925000,60000,14,2179,138.1,7
12,509999,97000,11.79,2179,120,8
11,250000,100000,13,2489,95,8
7,500000,36000,17.19,1197,81.86,5
3,1050000,27000,21.38,1396,88.7,5
8,490000,50000,23.4,1248,74,5
2,415000,15000,15.37,1196,73,5
9,190000,60000,22.74,796,47.3,5
4,680000,120000,28.4,1248,74.02,5
9,190000,60000,22.74,796,47.3,5
9,479000,173000,12.05,2179,120,7
6,270000,60000,22.74,796,47.3,5
14,170000,70000,19.81,1086,68.05,5
4,764000,25000,20.73,1373,91.1,5
3,710000,30000,15.96,2523,62.1,7
5,310000,35000,24.7,796,47.3,5
5,620000,100000,16.5,1493,70,7
5,280000,31000,21.1,814,55.2,5
7,1500000,80000,12.55,2982,168.5,7
6,450000,40000,18.9,1197,82,5
5,2199000,10000,17.9,2143,136,5
9,3600000,50000,11.74,2987,254.8,5
14,285000,60000,15.3,1596,99.6,5
15,465000,210000,12.8,2494,102,8
13,1100000,60000,16.07,1995,181,5
11,350000,110000,20.54,1598,103.6,5
5,600000,35000,17.5,1373,91.1,7
5,570000,35000,21.4,1197,83.1,5
6,325000,20000,23.95,998,67.05,5
6,975000,54000,16,1997,140,7
7,480000,60000,18.6,1197,81.83,5
8,185000,10300,22.74,796,47.3,5
7,1050000,50000,17.01,1582,126.2,5
3,760000,3000,21.01,1197,81.8,5
3,570000,5000,18.78,999,75,5
4,700000,13000,21.4,1197,83.1,5
7,775000,30000,15.63,1499,110.4,5
15,750000,60000,14.49,2993,258,5
12,140000,100000,18,995,62,5
6,220000,40000,22.74,796,47.3,5
9,184000,15000,0,1086,62.1,5
5,440000,50000,18.6,1197,81.83,5
5,650000,80000,21.19,1396,88.73,5
5,660000,50000,18.49,1493,100,7
5,380000,30000,21.94,1196,61.7,5
10,415000,125000,21.43,1364,87.2,5
10,225000,110000,19.81,1086,68.05,5
9,600000,30000,20.77,1248,88.76,7
8,620000,148000,20.77,1248,88.8,7
6,750000,35000,18.49,1493,100,7
6,400000,80000,18.9,1197,82,5
17,110000,110000,18.9,998,67.1,5
10,119000,95000,19.4,1405,70,5
7,600000,25000,25.8,1498,98.6,5
11,200000,80000,26.3,998,67.1,5
8,280000,60000,23,1248,88.7,5
9,375000,100000,15,1598,105,5
6,350000,50000,19.44,1198,67,7
5,620000,31000,25.4,1186,73.97,5
5,570000,120000,26.59,1248,74,5
10,290000,105000,19.3,1248,73.9,5
6,711000,120000,24.52,1248,88.5,7
10,370000,60000,22.9,1248,74,5
2,550000,15000,23.26,1197,88.5,5
9,325000,150000,18.6,1197,85.8,5
4,670000,93000,27.4,1498,98.63,5
5,385000,42000,19.81,1086,68.05,5
14,114999,80000,17.92,1086,62.1,5
12,200000,90000,17.92,1086,62.1,5
3,860000,6500,24.3,1248,88.5,5
4,600000,60000,27.39,1248,74,5
6,265000,110000,23.95,998,67.05,5
7,155000,60000,23.7,1193,55.23,5
3,900000,60000,25.1,1248,88.5,5
9,650000,170000,20.77,1248,88.76,7
18,70000,220000,16.1,796,37,4
10,180000,80000,22.74,796,47.3,5
9,200000,57000,21.1,814,55.2,5
8,300000,100000,19.81,1086,68.05,5
7,650000,40000,17.01,1591,121.3,5
8,267000,40000,22.74,796,47.3,5
4,450000,50000,26.6,998,58.16,5
8,400000,90000,18.9,1197,82,5
10,310000,86000,14,2498,112,8
13,70000,15000,26,624,35,4
5,675000,70000,15.96,2523,62.1,7
9,350000,120000,14.09,1596,99.6,5
8,240000,80000,23.95,998,67.05,5
8,185000,80000,19.09,1405,69.01,5
5,250000,50000,21.1,814,55.2,5
13,135000,100000,19.7,796,46.3,5
11,500000,80000,22.32,1582,126.32,5
12,300000,108957,13.93,2179,138,7
5,328000,68000,23.84,1199,84,5
7,509999,65000,15.96,2523,62.1,7
7,575000,110000,14.02,2179,118.3,8
10,700000,50000,12.2,2498,112,8
14,105000,100000,18.9,1061,67,5
14,60000,80000,16.1,796,37,4
14,112999,80000,19.7,796,46.3,5
7,229999,120000,19.1,1405,70,5
10,325000,150000,20,1399,68,5
5,650000,20000,18.6,1197,81.83,5
13,85000,80000,17,1405,70,5
7,570000,93000,24.5,1498,98.6,7
7,525000,134000,25.2,1248,74,5
9,350000,90000,18.5,1197,82.85,5
15,250000,60000,16.6,1197,85,5
12,300000,120000,14,2489,95,8
5,1325000,30000,17.1,1956,170,5
5,650000,22200,22.54,1396,88.73,5
4,520000,6000,18.9,1197,81.86,5
6,500000,32000,20.4,1197,81.8,5
6,220000,90000,25.17,799,53.3,5
5,650000,78000,28.09,1248,88.5,5
5,819999,12000,17.5,1199,88.7,5
6,645000,120000,19.87,1461,83.8,5
7,780000,40000,24.52,1248,88.5,7
14,215000,110000,17.7,1497,78,5
15,600000,260000,12.8,2494,102,7
11,114999,10000,19.7,796,46.3,5
10,75000,12000,16.84,1193,64.4,5
11,120000,60000,18.6,1199,79.4,5
6,250000,41000,25.17,799,53.3,5
4,200000,25000,16.8,796,34.2,8
7,380000,30000,19.1,1197,82,5
4,560000,50000,25.8,1498,98.6,5
4,575000,10000,20.89,1197,81.8,5
5,620000,40000,16.5,1493,70,7
10,525000,120000,12.05,2179,120,8
5,635000,40000,26.59,1248,74,5
6,650000,80000,19.72,1461,108.45,5
21,39000,42108,16.1,796,37,4
5,550000,70000,25.83,1498,99,5
13,145000,150000,21.1,1248,73.9,5
15,130000,100000,16.1,1405,70,5
5,825000,79000,25.47,1248,88.5,7
7,1650000,91000,12.55,2982,168.5,7
4,875000,50000,24.3,1248,88.5,5
6,650000,81000,28.09,1248,88.5,5
8,2000000,51000,14.74,2993,270.9,5
4,2850000,27000,17.05,1995,184,5
4,2800000,26000,15.73,1968,174.33,5
4,3900000,17100,22.48,1995,187.74,5
9,246000,56000,22.1,1248,74,5
9,325000,60000,24.7,1498,98.63,5
3,1450000,22000,16,1368,160,5
5,850000,30000,15.4,1497,117.3,7
7,560000,43001,22.27,1498,108.6,5
7,575000,60000,25.47,1248,88.5,7
3,470000,9000,21.63,998,67.04,5
8,221000,65000,19.09,1405,69.01,5
8,680000,95000,12.99,2494,100.6,8
9,700000,62000,13.1,2499,141,7
6,1950000,48000,9,1984,181,5
7,875000,72000,17.01,1582,126.2,5
5,850000,35000,22,1582,126.2,5
9,550000,100600,20.46,1461,83.8,5
9,480000,105000,23.4,1248,74,5
5,1050000,90000,15.4,2179,120,7
6,631000,92385,15.96,2523,62.1,7
7,165000,25000,25.4,624,37.5,4
12,320000,60000,21.1,1197,85.8,5
10,360000,100000,18.5,1197,85.8,5
16,175000,25000,13,1795,127,5
6,725000,120000,22.54,1396,88.73,5
8,280000,185000,19.5,1248,75,5
11,325000,134000,22.07,1199,73.9,5
8,320000,120000,20,1399,68.05,5
4,500000,120000,18.9,1197,81.86,5
8,825000,165000,15.1,2179,140,7
6,350000,120000,23.2,1248,73.94,5
11,470000,89000,23,1396,90,5
13,125000,120000,19.2,1461,65,5
16,140000,120000,13.1,1795,127,5
9,484999,50000,25.8,1498,98.6,5
4,308000,15000,24.7,796,47.3,5
3,570000,13000,18.9,1197,81.86,5
12,900000,240000,11.5,2982,171,7
5,1800000,45000,16.3,1956,170,5
4,680000,28000,21.21,1197,81.8,5
5,700000,70000,28.4,1248,74.02,5
11,240000,116000,14,2498,112,7
8,280000,90000,21.1,814,55.2,5
12,125000,120000,17,1405,71,5
7,434999,50000,20.4,1197,83.11,5
7,1050000,120000,12.99,2494,100.6,7
9,1200000,72500,23.3,1984,150,5
9,400000,120000,20.54,1598,103.6,5
8,850000,120000,15.1,2179,140,7
8,475000,83000,22.54,1396,88.73,5
19,150000,40000,14.2,1597,92,5
4,2900000,46000,14.24,2755,174.5,7
7,1100000,137000,12.99,2494,100.6,7
5,285000,25000,24.7,796,47.3,5
4,650000,50000,24,1186,73.97,5
10,275000,60000,19,998,66.1,5
22,60000,100000,16.1,796,37,4
11,229999,105000,19.2,1461,65,5
7,300000,20000,23.95,998,67.05,5
6,940000,50000,24.52,1248,88.5,7
7,600000,120000,26.21,1248,88.5,5
5,800000,70000,27.39,1248,74,5
5,580000,90000,22.71,1461,84.8,5
4,450000,75000,20.3,1199,84,5
11,290000,82500,16.52,1991,123.7,5
8,530000,110000,25.8,1498,98.6,5
3,960000,20000,24,1396,88.76,5
13,290000,110000,17,1497,118,5
14,160000,100000,14.8,1998,68,5
5,400000,52000,21.63,998,67,5
5,700000,90000,24.3,1248,88.5,5
10,361000,90000,20.54,1598,103.6,5
9,390000,53000,21.9,1396,88.76,5
10,200000,180000,18.4,1248,75,5
9,390000,53000,21.9,1396,88.76,5
9,500000,53000,22.9,1248,74,5
11,200000,50600,19.7,796,46.3,5
7,503000,110000,14.1,2179,147.94,7
5,775000,32000,24.3,1248,88.5,5
4,750000,5000,24.3,1248,88.5,5
4,570000,25000,18.6,1197,81.83,5
6,484999,30000,18.7,1199,88.7,5
5,700000,43000,15.4,1497,117.3,7
10,415000,60000,17.7,1497,113.42,5
8,484999,54000,23,1498,98.96,5
6,675000,52000,23.65,1248,88.5,5
7,680000,50000,15.85,1499,110.4,5
9,235000,52000,24.7,796,47.3,5
4,1700000,15000,15.1,2179,152.87,7
7,1200000,50000,16,2179,140,7
8,630000,56000,25.1,1498,98.6,5
4,640000,82000,25.83,1498,99,5
8,355000,121000,19.1,1197,82,5
10,560000,101903,12.05,2179,120,8
4,580000,120000,23.4,1248,74,5
12,185000,85568,18.5,1399,68,5
3,660000,10000,21.4,1197,83.1,5
8,220000,10000,20.3,998,68.05,5
15,150000,60000,17.92,1086,62.1,5
11,484999,80000,13.5,2179,115,5
3,509999,10000,21.21,1197,81.8,5
8,515000,60000,15.96,2523,62.1,7
8,1250000,42000,11.9,1595,120.7,5
8,350000,50000,18.2,1248,73.8,8
4,375000,11500,23.95,998,67.05,5
3,950000,15000,22.1,1396,88.7,5
7,615000,32000,26.59,1248,74,5
11,275000,50000,18.6,1197,85.8,5
2,7200000,5000,13.38,2993,265,7
5,400000,10000,15.37,1196,73,5
3,930000,15000,25.1,1248,88.5,5
10,310000,100000,19.1,1197,85.8,5
6,1670000,25000,13.68,2393,147.8,7
9,356000,70000,23.4,1248,74,5
9,500000,32000,16.8,1497,116.3,5
4,409999,35000,23.84,1199,84,5
3,980000,50000,24.3,1248,88.5,5
17,150000,100000,13.6,2523,63,7
3,750000,3100,18.2,1199,88.7,5
9,500000,60000,13.7,1798,157.75,5
9,355000,170000,22.9,1248,74,5
11,200000,50000,17,1405,71,5
14,370000,120000,12.8,2494,102,8
7,450000,20000,19.1,1197,82,5
7,486000,10000,18.9,1197,82,5
11,242000,120000,21.5,1248,88.8,5
4,580000,25000,18.9,1197,81.86,5
8,500000,130000,22.77,1498,98.59,5
9,300000,40000,17.21,1493,100,7
6,710000,60000,18.06,2523,63,7
10,220000,70000,20.86,1199,75,5
2,654000,1000,21.21,1197,81.8,5
3,835000,10000,14.84,1598,103.2,5
12,250000,47000,15.3,1596,101,5
3,600000,18000,21.21,1197,81.8,5
6,459999,60000,20.85,1197,83.14,5
4,275000,20000,23.01,999,67,5
5,408000,60000,18.16,1196,86.8,5
4,1200000,25000,15.1,2179,152.87,7
8,375000,52000,19.1,1197,81.86,5
16,94500,44000,19.7,796,46.3,5
11,300000,17000,16.47,1198,73.9,5
13,350000,35000,17,1497,118,5
11,975000,120000,11.5,2982,171,7
7,600000,100000,18.6,1197,81.83,5
8,700000,300000,12.99,2494,100.6,7
5,640000,90000,16.5,1493,70,7
5,1110000,186000,19.67,1582,126.2,5
8,570000,79000,20.77,1248,88.76,7
12,451999,120000,12.8,2494,102,7
6,240000,59300,25.17,799,53.3,5
8,680000,120000,15.4,2523,75,7
7,350000,60000,22.95,1248,74,5
10,360000,60000,15.04,1598,103.6,5
12,250000,80000,15.6,1196,70,5
3,550000,11500,21.21,1197,81.8,5
10,180000,56000,21.1,814,55.2,5
6,425000,68000,27.3,1498,98.6,5
3,409999,25000,23.84,1199,84,5
4,438999,25000,23.84,1199,84,5
8,225000,100000,19.49,1198,67.04,5
5,580000,95000,15.96,2523,63,9
14,200000,100000,17.5,1298,85.8,5
9,250000,47000,20.3,1248,75,5
11,170000,175000,21.1,1248,73.9,5
12,300000,60000,17.5,1197,85.8,5
17,160000,300000,13.6,2523,63,7
8,409999,150000,23.4,1248,74,5
10,350000,110000,23,1396,90,5
3,310000,25000,25.17,799,53.3,5
12,135000,95000,19.7,796,46.3,5
12,220000,100000,21.1,1248,73.9,5
5,570000,20000,18.9,1197,81.86,5
8,500000,84000,23.4,1248,74,5
6,875000,40000,22.54,1396,88.73,5
11,210000,100000,19.1,1405,70,5
11,210000,120000,19.4,1405,70,5
12,200000,80000,13.45,1086,62.1,5
11,175000,175000,19.7,796,46.3,5
5,700000,30000,18.6,1197,81.83,5
5,700000,30000,18.6,1197,81.83,5
3,550000,28000,18.9,1197,81.86,5
3,420000,20000,20.3,1086,68,5
13,210000,89322,17,1197,80,5
9,175000,76000,25.44,936,57.6,5
10,180000,70000,19.7,796,46.3,5
15,118000,110000,19.7,796,46.3,5
15,170000,120000,16.8,1493,110,5
13,120000,110000,18.2,1061,64,5
13,170000,90000,19.7,796,46.3,5
4,700000,60000,28.4,1248,74,5
8,500000,48300,15.96,2523,62.1,7
15,80000,63000,18.9,1061,67,5
14,105000,110000,17.7,1497,78,5
6,425000,120000,26.59,1248,74,5
5,625000,23511,18.6,1197,81.83,5
5,640000,22512,18.6,1197,81.83,5
12,180000,120000,20.36,1197,78.9,5
13,155000,120000,21.1,1248,73.9,5
15,85000,100000,18.9,1061,67,5
11,250000,70000,20.36,1197,78.9,5
5,1000000,15000,17.01,1591,121.3,5
6,350000,16500,20.63,1198,67,5
4,740000,50000,28.4,1248,74.02,5
4,300000,19000,22.5,999,67,5
5,550000,50000,21.66,1498,108.62,5
5,710000,70000,15.96,2523,62.1,7
5,700000,70000,15.96,2523,62.1,7
6,550000,120000,15.96,2523,62.1,7
7,375000,60000,19.2,1086,68.05,5
7,600000,60000,13.93,2179,138.03,7
9,380000,76000,22.9,1248,74,5
10,300000,70000,23.2,1248,73.94,5
24,45000,80000,16.1,796,37,4
12,450000,210000,12.8,2494,102,8
7,475000,128000,15.96,2523,63,9
3,650000,5000,20,999,72,7
11,200000,70000,26.2,998,58.2,5
9,350000,85000,22.9,1248,74,5
4,911999,25000,24.3,1248,88.5,5
4,650000,15000,21.21,1197,81.8,5
10,350000,30000,17.5,1298,85.8,5
6,190000,80000,16.8,796,34.2,8
3,1200000,40000,22,1582,126.2,5
9,305000,160000,15.96,2523,62.1,7
7,850000,108000,19.67,1582,126.2,5
11,350000,120000,15,1896,105,5
12,180000,55000,17.92,1086,62.1,5
14,200000,110000,13.93,2179,138.1,7
10,229999,110000,19.4,1198,86.8,5
16,135000,62900,18.9,998,67.1,5
11,425000,120000,19.33,1968,138.1,5
6,1350000,70000,16,2179,140,7
13,480000,70000,10.9,2499,143,7
5,455000,60000,28.4,1248,74.02,5
7,320000,60000,20.51,998,67.04,5
3,693000,4000,18.6,1197,81.86,5
5,830000,35000,24.3,1248,88.5,5
6,470000,13500,18.9,1197,82,5
5,1100000,26000,18,1497,117.3,5
6,325000,50000,23,1248,88.7,5
8,215000,50000,21.1,814,55.2,5
4,560000,25000,22,1197,81.8,5
5,400000,30000,23.1,998,67.04,5
5,2625000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
