airbnb_id,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month
4091848,20976328,05/09/2014,within an hour,1,f,,2,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.43025,-99.17326,Private room in loft,Private room,2,1 shared bath,1,1,460,2,30,349,51,91,9,10,10,10,f,0.66
4097894,2925853,13/07/2012,within an hour,1,t,Coyoacán,3,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.35291,-99.16764,Private room in bed and breakfast,Private room,2,1.5 baths,1,1,419,2,1125,327,134,98,10,10,10,10,t,2.04
4099823,10833117,26/12/2013,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.38586,-99.17642,Shared room in apartment,Shared room,2,1 shared bath,1,1,7933,1,1125,0,0,,,,,,f,
4118496,15219834,07/05/2014,within an hour,0.98,f,Polanco,26,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.43792,-99.19647,Entire apartment,Entire home/apt,5,2 baths,3,3,2357,2,1125,355,43,94,10,10,10,10,t,0.54
4136625,21233003,11/09/2014,,,f,,2,"['email', 'phone']",t,f,19.39626,-99.16851,Private room in apartment,Private room,2,1 bath,1,2,500,1,1125,0,0,,,,,,f,
4142890,21491265,18/09/2014,within an hour,1,t,Centro Histórico,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43107,-99.14473,Entire apartment,Entire home/apt,4,1 bath,2,2,800,2,1125,355,42,98,10,10,10,10,f,1.82
4173593,13343179,20/03/2014,,,f,,0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41325,-99.15733,Private room in apartment,Private room,2,1 private bath,1,1,698,7,90,364,0,,,,,,f,
4179076,21681497,23/09/2014,within an hour,0.9,t,Polanco,12,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43395,-99.20611,Entire apartment,Entire home/apt,4,2 baths,2,3,1939,1,1125,359,19,94,10,10,9,10,t,0.28
4180044,15219834,07/05/2014,within an hour,0.98,f,Polanco,26,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.43133,-99.20451,Entire apartment,Entire home/apt,2,1 bath,1,1,1334,2,1125,363,52,94,10,10,10,10,t,0.75
4197547,2337914,10/05/2012,within a few hours,1,f,Colonia Cuauhtémoc,9,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.4273,-99.16889,Entire apartment,Entire home/apt,2,1 bath,1,1,2777,2,1125,364,7,94,10,10,9,10,f,0.1
4218018,21563836,20/09/2014,,,f,Escandón,0,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40521,-99.18101,Private room in apartment,Private room,2,1 shared bath,1,1,390,1,1125,364,7,97,9,10,10,10,f,0.16
4232765,5606618,24/03/2013,a few days or more,0,f,,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.41967,-99.23721,Entire apartment,Entire home/apt,2,1 bath,1,1,277,15,1125,365,0,,,,,,f,
4234262,21970685,30/09/2014,within an hour,1,t,Hipódromo,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.41104,-99.17168,Entire apartment,Entire home/apt,3,1 bath,1,1,752,4,365,188,376,98,10,10,10,10,f,4.72
4256949,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40901,-99.16225,Private room in house,Private room,2,1 private bath,1,1,595,3,90,357,36,96,9,9,9,10,f,0.46
4257047,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.4091,-99.16218,Entire loft,Entire home/apt,5,1 bath,,4,892,3,90,89,16,93,8,10,10,10,f,0.24
4257141,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40866,-99.16278,Private room in house,Private room,2,1 private bath,1,1,555,3,90,357,26,95,9,10,10,10,t,0.33
4263660,9147711,30/09/2013,,,f,Centro Histórico,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,f,19.42699,-99.1351,Private room in apartment,Private room,2,1 shared bath,1,1,400,1,5,333,361,94,10,10,9,10,f,4.55
4269213,21538376,19/09/2014,within an hour,1,t,Anzures,1,"['email', 'phone', 'reviews']",t,f,19.42884,-99.17447,Entire apartment,Entire home/apt,5,2 baths,2,3,885,2,1125,365,176,93,9,10,10,10,t,2.23
4269477,22164738,05/10/2014,within an hour,1,f,,3,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.36306,-99.16338,Private room in apartment,Private room,2,1.5 shared baths,1,1,800,4,1125,365,2,100,8,10,10,10,t,0.05
4271260,7838038,30/07/2013,,,f,,1,"['phone', 'reviews']",t,f,19.45763,-99.16493,Private room in house,Private room,2,1 bath,1,1,350,1,1125,0,0,,,,,,f,
4274998,2337914,10/05/2012,within a few hours,1,f,Colonia Cuauhtémoc,9,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.29548,-99.19127,Private room in apartment,Private room,2,1 bath,1,1,2794,1,1125,1,1,100,10,8,10,10,f,0.03
4276768,21975550,30/09/2014,within an hour,1,f,,1,"['email', 'phone', 'reviews']",t,f,19.30177,-99.12838,Private room in house,Private room,2,1 private bath,1,2,550,1,1125,365,9,100,10,10,10,10,t,0.17
4278958,5755202,03/04/2013,within an hour,0.98,f,Zona Rosa,52,"['email', 'phone', 'facebook', 'reviews', 'work_email']",t,t,19.4366,-99.19059,Entire apartment,Entire home/apt,5,2 baths,2,2,7933,25,1125,177,91,96,10,10,10,10,f,1.27
4286935,790208,07/07/2011,within an hour,0.94,f,San Miguel Chapultepec,4,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.40755,-99.1864,Private room in house,Private room,5,2 baths,2,3,1098,2,1125,329,34,95,10,10,10,9,f,0.44
4287097,22256207,07/10/2014,within an hour,1,f,Hipódromo,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41631,-99.16771,Entire apartment,Entire home/apt,2,2.5 baths,1,2,1331,7,100,4,8,91,9,10,9,10,f,0.34
4297680,18242899,17/07/2014,within an hour,1,t,Letrán Valle,6,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.37781,-99.15996,Entire apartment,Entire home/apt,2,1 bath,1,2,515,7,1125,82,40,99,10,10,10,10,f,0.5
4310491,22374603,10/10/2014,within an hour,1,f,Narvarte,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.39399,-99.15229,Private room in apartment,Private room,2,1 shared bath,1,1,390,5,1125,85,3,100,10,10,10,10,f,0.06
4330122,22482638,13/10/2014,,,t,,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.28901,-99.14271,Private room in house,Private room,1,1.5 shared baths,1,1,290,1,15,333,67,99,10,10,10,10,f,0.88
4342963,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40905,-99.1619,Private room in house,Private room,3,1.5 shared baths,1,2,499,2,90,365,52,96,9,10,10,10,f,0.67
4343004,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40941,-99.16103,Private room in apartment,Private room,2,1 shared bath,1,1,397,2,15,359,8,93,10,9,9,10,f,0.37
4378578,9692437,29/10/2013,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t,19.40818,-99.17058,Private room in apartment,Private room,2,1 bath,1,1,1983,1,1125,0,1,100,10,10,10,10,f,0.01
4388360,19577858,06/08/2014,within a few hours,1,t,Hipódromo,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.40417,-99.17088,Private room in apartment,Private room,1,1 shared bath,1,1,247,1,90,360,58,97,10,10,10,10,f,0.75
4390555,3921562,19/10/2012,,,f,Narvarte,1,"['email', 'phone', 'facebook', 'work_email']",t,f,19.39628,-99.15343,Private room in apartment,Private room,1,1 shared bath,1,1,238,3,1125,363,2,70,6,7,6,7,f,0.06
4403737,19383727,03/08/2014,,,f,,1,"['email', 'phone', 'manual_offline', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.41618,-99.14636,Private room in apartment,Private room,1,1 bath,1,1,998,1,1125,0,0,,,,,,f,
4409975,19927450,12/08/2014,within an hour,1,t,San Diego Churubusco/Country Club,6,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,t,19.35398,-99.14778,Entire house,Entire home/apt,2,1 bath,1,1,768,1,1125,363,194,98,10,10,10,10,t,2.46
4454484,5665059,28/03/2013,within an hour,1,t,Roma Sur,2,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.41229,-99.1599,Entire loft,Entire home/apt,2,1 bath,1,1,261,5,365,312,81,92,10,10,10,10,t,1.28
4457362,17468617,30/06/2014,within a few hours,1,f,,5,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id']",t,t,19.33598,-99.1238,Entire house,Entire home/apt,10,5 baths,5,6,2755,5,365,364,9,93,10,10,10,10,f,0.12
4463479,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.41024,-99.16188,Private room in house,Private room,2,1.5 baths,1,1,516,3,90,357,40,96,9,9,9,10,t,0.56
4469994,23169081,31/10/2014,,,f,Hipódromo,1,"['email', 'phone']",t,f,19.40662,-99.17301,Private room in apartment,Private room,2,1 bath,1,1,1599,1,1125,0,0,,,,,,f,
4492814,20629876,27/08/2014,within a few hours,1,t,Anzures,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.42489,-99.17724,Entire apartment,Entire home/apt,3,1 bath,2,2,1587,3,30,361,21,99,10,10,10,10,f,0.31
4494729,23314838,03/11/2014,within an hour,1,t,Polanco,6,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43065,-99.20225,Entire apartment,Entire home/apt,6,2 baths,3,4,3008,2,90,117,194,98,10,10,10,10,f,2.63
4509191,19411159,03/08/2014,,,f,Roma Sur,3,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id']",t,t,19.40338,-99.16555,Private room in guesthouse,Private room,1,1 shared bath,1,1,600,2,1125,89,0,,,,,,t,
4509559,19927450,12/08/2014,within an hour,1,t,San Diego Churubusco/Country Club,6,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']",t,t,19.35362,-99.1477,Entire house,Entire home/apt,2,1 bath,1,1,703,1,1125,179,224,97,10,10,10,10,t,3.62
4523635,23451355,07/11/2014,within an hour,1,f,Juárez,14,"['email', 'phone', 'reviews']",t,f,19.42689,-99.17174,Private room in apartment,Private room,1,2 baths,1,1,329,4,1125,300,3,80,9,10,10,10,f,0.04
4530119,23326447,04/11/2014,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.39841,-99.13573,Private room in apartment,Private room,2,1 bath,1,1,450,2,1125,365,0,,,,,,f,
4565401,899360,31/07/2011,within a day,1,f,Condesa,0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.4106,-99.17732,Entire apartment,Entire home/apt,4,2 baths,2,3,2340,5,180,0,140,96,9,9,10,10,f,1.8
4581152,15219834,07/05/2014,within an hour,0.98,f,Polanco,26,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.4053,-99.24144,Entire apartment,Entire home/apt,2,1 bath,1,0,703,2,1125,1,41,91,10,9,9,10,t,0.55
4602165,8015823,07/08/2013,within an hour,1,f,Hipódromo,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.40858,-99.16858,Private room in apartment,Private room,2,2 shared baths,1,1,559,2,200,88,4,87,6,10,10,10,t,0.07
4604049,7756728,27/07/2013,within an hour,0.8,t,Juárez,5,"['email', 'phone', 'google', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.42663,-99.1608,Entire loft,Entire home/apt,3,1 bath,1,1,1490,1,1125,327,173,99,,,,,t,3.41
4604145,4326326,04/12/2012,within a day,0.89,f,Hipódromo,6,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.40904,-99.17327,Entire serviced apartment,Entire home/apt,3,1 bath,1,1,800,179,360,364,20,93,9,10,10,10,f,0.29
4621933,1979548,21/03/2012,within a few hours,1,f,Vertiz Narvarte,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.38266,-99.15167,Private room in apartment,Private room,2,1 private bath,1,1,390,2,30,363,22,95,10,10,10,10,f,0.29
4642549,24017549,21/11/2014,within an hour,1,f,Coyoacán,7,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id', 'work_email']",t,t,19.34601,-99.16372,Private room in house,Private room,2,1 private bath,1,1,1597,1,1125,356,158,95,9,10,10,10,t,2.03
4659675,23872462,17/11/2014,within an hour,1,t,,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.41543,-99.15994,Private room in apartment,Private room,2,1 bath,1,1,1597,2,28,365,0,,,,,,t,
4668026,11000963,03/01/2014,,,f,San Pedro De Los Pinos,1,"['email', 'phone', 'work_email']",t,f,19.39286,-99.18249,Private room in apartment,Private room,2,1 private bath,1,2,499,1,1125,365,0,,,,,,f,
4670591,4075316,06/11/2012,within an hour,1,f,Roma Sur,3,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'work_email']",t,t,19.41066,-99.16193,Private room in apartment,Private room,2,1 shared bath,1,1,299,1,365,89,264,93,9,10,10,10,t,3.95
4680214,24202153,26/11/2014,within an hour,0.67,f,San Rafael,1,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.44289,-99.16281,Private room in apartment,Private room,2,2 shared baths,1,0,335,1,1125,2,0,,,,,,f,
4709767,23437891,07/11/2014,within an hour,1,t,Roma Sur,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.4042,-99.16285,Entire apartment,Entire home/apt,4,1 bath,2,2,1350,3,1125,328,97,99,10,10,10,10,t,1.25
4719159,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40906,-99.16189,Private room in house,Private room,2,1.5 shared baths,1,1,516,2,90,364,47,96,9,10,10,10,f,0.61
4719467,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.41089,-99.16214,Private room in house,Private room,2,1.5 shared baths,1,1,436,3,90,89,4,95,9,10,10,10,f,0.06
4719784,7682248,23/07/2013,a few days or more,0.4,f,Roma Sur,20,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.40875,-99.1641,Private room in house,Private room,2,1.5 shared baths,1,1,500,3,90,358,32,94,9,9,10,10,t,0.41
4720795,24385759,01/12/2014,,,f,Juárez,3,"['email', 'phone']",t,f,19.42274,-99.16921,Private room in bed and breakfast,Private room,2,1 bath,1,2,1091,3,15,365,0,,,,,,t,
4725334,6426042,16/05/2013,within a day,1,t,Condesa,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.41708,-99.1769,Entire apartment,Entire home/apt,4,2.5 baths,2,2,1597,1,1125,118,179,97,10,10,10,10,f,2.33
4735000,3881522,15/10/2012,a few days or more,0,f,Roma Sur,3,"['email', 'phone', 'reviews']",t,f,19.40524,-99.15927,Private room in house,Private room,2,2 shared baths,1,1,350,4,1125,365,22,88,9,10,10,9,f,0.28
4776229,24386770,02/12/2014,,,f,,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.399,-99.14871,Private room in apartment,Private room,2,3 baths,1,1,1500,1,1125,0,0,,,,,,f,
4823418,5085423,14/02/2013,within an hour,1,t,,16,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.44357,-99.20401,Entire apartment,Entire home/apt,4,2 baths,2,3,2088,2,10,364,35,98,10,10,10,10,f,0.54
4832713,24877480,15/12/2014,within an hour,1,f,Florida/Axotla,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.35098,-99.18427,Private room in house,Private room,2,1 private bath,1,2,650,3,28,365,1,100,8,10,10,10,t,0.03
4833571,17796480,08/07/2014,a few days or more,0,f,Hipódromo,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.40707,-99.17086,Private room in apartment,Private room,2,1 shared bath,1,1,370,3,90,364,16,96,10,10,10,10,f,0.21
4835517,24877480,15/12/2014,within an hour,1,f,Florida/Axotla,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.35285,-99.18361,Private room in house,Private room,1,1 private bath,1,1,550,1,1125,365,13,86,9,9,9,9,t,0.26
4835724,24877480,15/12/2014,within an hour,1,f,Florida/Axotla,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.3534,-99.18188,Private room in house,Private room,1,1 private bath,1,1,500,2,1125,365,2,100,10,10,10,10,f,0.05
4881559,25113651,22/12/2014,,,f,Narvarte,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.4025,-99.14476,Private room in apartment,Private room,2,1 bath,1,1,250,1,1125,365,0,,,,,,f,
4916861,17493758,01/07/2014,within an hour,1,t,San Rafael,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.43638,-99.16074,Entire loft,Entire home/apt,3,1 bath,1,2,716,1,1125,329,206,99,10,10,10,10,f,3.54
4920692,18015070,12/07/2014,within an hour,1,f,Roma Norte,6,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.41253,-99.16283,Entire apartment,Entire home/apt,4,1 bath,1,1,400,4,60,141,177,94,9,10,9,10,f,2.32
4936003,24597950,07/12/2014,within an hour,1,t,,5,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.46095,-99.17944,Entire condominium,Entire home/apt,3,1 bath,2,2,700,3,1125,355,34,95,10,9,10,9,f,0.6
4942075,23451355,07/11/2014,within an hour,1,f,Juárez,14,"['email', 'phone', 'reviews']",t,f,19.42471,-99.15656,Private room in apartment,Private room,1,2.5 baths,1,1,252,3,1125,365,1,80,8,10,10,10,t,1
4951061,23428032,06/11/2014,within a few hours,1,f,,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.34772,-99.16157,Entire apartment,Entire home/apt,4,1 bath,2,3,1500,1,1125,353,61,96,10,9,10,10,f,0.8
4954397,6817853,09/06/2013,within a few hours,1,f,,3,"['email', 'phone', 'reviews', 'work_email']",t,f,19.43839,-99.18088,Entire loft,Entire home/apt,2,2 baths,1,1,1100,15,1125,130,2,70,7,9,10,10,f,0.08
4955354,816295,13/07/2011,within an hour,1,t,Nápoles,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.39691,-99.17704,Private room in apartment,Private room,2,1 shared bath,1,0,249,4,21,365,33,99,10,10,10,10,f,0.46
4978334,21248872,12/09/2014,within an hour,1,f,,2,"['phone', 'reviews']",t,f,19.36394,-99.2194,Private room in house,Private room,6,2 shared baths,3,6,1996,1,1125,239,11,95,10,9,10,9,f,0.17
5007117,4266310,27/11/2012,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'kba', 'selfie', 'government_id', 'identity_manual']",t,t,19.43243,-99.20933,Entire apartment,Entire home/apt,4,3.5 baths,4,4,5987,365,1125,365,0,,,,,,f,
5045386,18242899,17/07/2014,within an hour,1,t,Letrán Valle,6,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.37608,-99.1612,Entire apartment,Entire home/apt,2,1 bath,1,1,740,14,1125,86,21,96,10,10,10,10,f,0.3
5049303,16625725,10/06/2014,,,f,,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.34027,-99.20684,Private room in apartment,Private room,1,1 bath,1,1,500,2,5,0,0,,,,,,f,
5050657,26076545,13/01/2015,,,f,,1,"['phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.40013,-99.1139,Private room in bed and breakfast,Private room,2,1 bath,1,1,250,1,1125,0,0,,,,,,f,
